Frequency(Hz),Magnitude(dB),Phase(deg),Fault_Type
10.0,38.88343229847314,111.39282818425905,Axial_Displacement
10.233402121916416,38.08723069337051,109.11187860356291,Axial_Displacement
10.472251898884348,38.02534487573531,108.93458879545224,Axial_Displacement
10.716676480328632,38.15613750564265,109.3092820797076,Axial_Displacement
10.966805983368683,38.471691618183776,110.21327802253774,Axial_Displacement
11.222773562085075,37.93393601031431,108.67272168551712,Axial_Displacement
11.484715478402896,37.65124937179488,107.86288411992192,Axial_Displacement
11.752771174629451,37.38196021757627,107.09142751965324,Axial_Displacement
12.02708334768512,36.66352416763563,105.0332598440708,Axial_Displacement
12.307798025066653,37.35880404055109,107.02508995899322,Axial_Displacement
12.595064642583576,36.75931393282116,105.3076773073548,Axial_Displacement
12.889036123908928,36.74983210149383,105.28051386149926,Axial_Displacement
13.1898689619867,36.191617128750906,103.68134576154029,Axial_Displacement
13.497723302339423,36.23488178932328,103.80528988418342,Axial_Displacement
13.812763028320092,35.96618739233806,103.03553713788013,Axial_Displacement
14.135155848353955,36.011747696735945,103.16605779564664,Axial_Displacement
14.465073385216463,35.307029328964724,101.14718838471468,Axial_Displacement
14.802691267395094,35.32232174777558,101.19099793753512,Axial_Displacement
15.148189222583458,34.90945879857946,100.008232712222,Axial_Displacement
15.501751173357706,34.90312217209161,99.9900796145168,Axial_Displacement
15.863565335085903,34.97094153977855,100.18436779140217,Axial_Displacement
16.23382431612278,34.662992395315776,99.3021584772831,Axial_Displacement
16.61272522034293,34.893373747916954,99.96215243641124,Axial_Displacement
17.000469752067172,34.10479803434935,97.70304942571418,Axial_Displacement
17.397264323438016,34.576965427530745,99.0557093683636,Axial_Displacement
17.803320164301137,33.57125901018814,96.1745727112159,Axial_Displacement
18.21885343465167,33.65054604085237,96.40171332257512,Axial_Displacement
18.644085339704866,33.07916022461698,94.76481353537886,Axial_Displacement
19.079242247652655,33.04566301871564,94.6688511091975,Axial_Displacement
19.524555810168607,32.86849316681642,94.16129687065832,Axial_Displacement
19.980263085725507,32.62335680672206,93.45903292872802,Axial_Displacement
20.446606665791165,32.05842915669006,91.84063442487415,Axial_Displacement
20.92383480396977,32.28616394959029,92.49304654894762,Axial_Displacement
21.41220154815729,32.105557815770105,91.97564808784404,Axial_Displacement
21.91196687578149,31.672399097916177,90.73473976822764,Axial_Displacement
22.42339683219846,31.732859479529523,90.9079460029374,Axial_Displacement
22.946763672319364,31.628417132837363,90.60874071954224,Axial_Displacement
23.48234600554277,31.455692185862773,90.113920195629,Axial_Displacement
24.030428944069683,31.312527957100563,89.703784891363,Axial_Displacement
24.59130425468045,31.05173370661269,88.95666439765137,Axial_Displacement
