Frequency(Hz),Magnitude(dB),Phase(deg),Fault_Type
10.0,38.590191252895345,113.11988672842017,Shorted_Turns
10.233402121916416,38.467791599433944,113.3372148829867,Shorted_Turns
10.472251898884348,38.93758250910275,115.0394932731285,Shorted_Turns
10.716676480328632,37.80044217404148,111.04001310385175,Shorted_Turns
10.966805983368683,38.12869827355595,112.46432978650225,Shorted_Turns
11.222773562085075,37.30415887409845,110.37795866412922,Shorted_Turns
11.484715478402896,37.52483364678543,111.06315105484569,Shorted_Turns
11.752771174629451,37.93675566045532,111.45094258119381,Shorted_Turns
12.02708334768512,37.13806596736295,109.56112312375724,Shorted_Turns
12.307798025066653,36.82349300904822,107.95007649390402,Shorted_Turns
12.595064642583576,37.171620423722835,109.82059224844163,Shorted_Turns
12.889036123908928,37.07573388204949,109.26736999189136,Shorted_Turns
13.1898689619867,36.6833575234334,108.80705520149759,Shorted_Turns
13.497723302339423,36.03824270338682,106.00439543448319,Shorted_Turns
13.812763028320092,36.16276160188106,106.7498338299127,Shorted_Turns
14.135155848353955,36.213407174892865,107.4339600385035,Shorted_Turns
14.465073385216463,35.815145642991794,105.23743037316906,Shorted_Turns
14.802691267395094,35.31611397818605,104.35752645335393,Shorted_Turns
15.148189222583458,35.25969252373162,103.80720614527532,Shorted_Turns
15.501751173357706,35.00725595197595,103.6015307740567,Shorted_Turns
15.863565335085903,34.648113259349834,101.56219439754153,Shorted_Turns
16.23382431612278,35.22490047937653,103.73203688295496,Shorted_Turns
16.61272522034293,34.73084416564806,102.01348279582244,Shorted_Turns
17.000469752067172,34.654196483160106,102.09119731923205,Shorted_Turns
17.397264323438016,34.17284330167323,100.87920463040915,Shorted_Turns
17.803320164301137,33.900550433893486,100.42912792785421,Shorted_Turns
18.21885343465167,33.336714299864866,98.73504919912118,Shorted_Turns
18.644085339704866,33.105006039184595,98.79236450261759,Shorted_Turns
19.079242247652655,33.22257732403798,97.76704050525564,Shorted_Turns
19.524555810168607,32.71213783145286,95.76996356158526,Shorted_Turns
19.980263085725507,32.82037051038201,97.53674381119714,Shorted_Turns
20.446606665791165,32.8775320855924,97.21540300532845,Shorted_Turns
20.92383480396977,32.612868053586986,96.5080650125198,Shorted_Turns
21.41220154815729,32.40702395144639,96.0771218132054,Shorted_Turns
21.91196687578149,32.36061898079188,96.4562248949155,Shorted_Turns
22.42339683219846,32.12484537655768,95.79332890095777,Shorted_Turns
22.946763672319364,31.804196371106926,93.06307963034125,Shorted_Turns
23.48234600554277,31.13749283118431,92.11908621164021,Shorted_Turns
24.030428944069683,31.375994775147063,93.04587992105014,Shorted_Turns
24.59130425468045,31.29470557267664,92.45906375663182,Shorted_Turns
25.165270514053915,31.112853095000553,91.35519993041098,Shorted_Turns
25.75263326771201,30.88810978340158,91.29190024305369,Shorted_Turns
26.353705192673942,30.62023537211958,90.80128436286438,Shorted_Turns
26.968806263906924,30.475848346095475,89.44479786218602,Shorted_Turns
27.598263924661804,30.10157505659557,88.87713099899268,Shorted_Turns
28.24241326078436,29.769891211850474,87.60058113042668,Shorted_Turns
28.901597179095106,29.699920021076053,86.34063933488932,Shorted_Turns
29.576166589932534,29.87253366359165,88.01369142209741,Shorted_Turns
30.26648059395692,29.717238244403294,87.41859385977283,Shorted_Turns
30.972906673314085,29.297453750643584,85.8086821001973,Shorted_Turns
31.695820887261156,29.318855181603727,86.29626938687646,Shorted_Turns
32.435608072358114,28.268386558984155,84.20171070274336,Shorted_Turns
33.1926620473319,28.585043059332442,84.1420100885277,Shorted_Turns
33.96738582272207,28.356533680374714,83.03494505129866,Shorted_Turns
34.76019181541977,28.325678076641765,84.63484544008061,Shorted_Turns
35.57150206821386,28.444588548557245,84.27314016403865,Shorted_Turns
36.40174847446141,27.81183036215099,82.96593014300329,Shorted_Turns
37.25137300800211,28.114126436491745,82.61005267289207,Shorted_Turns
38.12082795843888,27.39390417113761,81.1199589041162,Shorted_Turns
39.01057617190993,27.637642366931896,82.11003770444124,Shorted_Turns
39.92109129748052,27.496877297414915,81.45096339628171,Shorted_Turns
40.852858039285614,26.704313827203816,78.57752787038862,Shorted_Turns
41.80637241455758,26.953256984488597,79.06547729372339,Shorted_Turns
42.78214201767617,27.01599021300921,79.77219330545518,Shorted_Turns
43.78068629038168,26.334366419816703,77.82254874232349,Shorted_Turns
44.802536798294895,25.972390040259146,76.77257611328876,Shorted_Turns
45.848237513890965,26.604698119022068,78.54868441077916,Shorted_Turns
46.91834510607799,25.878935982971395,75.43074730555256,Shorted_Turns
48.01342923653453,25.593067786145227,75.58757511722582,Shorted_Turns
49.13407286296362,24.833463968445596,74.30624386667981,Shorted_Turns
50.2808725494248,25.138330488995894,74.46603978024692,Shorted_Turns
51.45443878390927,25.417390936509843,74.60245928460444,Shorted_Turns
52.65539630332756,24.946046065129945,72.80302570846264,Shorted_Turns
53.88438442608224,24.34522492498101,71.63396056690878,Shorted_Turns
55.14205739240302,24.922222709530267,74.40542262882344,Shorted_Turns
56.4290847126254,24.455667920798096,71.80284971144116,Shorted_Turns
57.7461515235982,24.1485205369151,71.69544689013837,Shorted_Turns
59.0939589534097,23.931790799468626,70.38245867763354,Shorted_Turns
60.473224494626486,23.308163238193995,69.50780271719643,Shorted_Turns
61.88468238624386,23.260485583323117,68.62638399876771,Shorted_Turns
63.32908400455115,23.14945739118972,68.72309184072259,Shorted_Turns
64.8071982631197,23.52284431598014,69.6581840860509,Shorted_Turns
66.31981202212673,22.873574173122122,68.14965663953063,Shorted_Turns
67.86773050723295,22.207019872135856,65.76378778198317,Shorted_Turns
69.45177773823696,22.366049616453267,65.15068252666329,Shorted_Turns
71.07279696773419,21.90868633321152,63.94628379663585,Shorted_Turns
72.73165113001458,22.186030594049207,66.00012549540668,Shorted_Turns
74.42922330043757,22.179979997783548,65.85100995729009,Shorted_Turns
76.16641716552891,21.66480796515204,63.70664044313575,Shorted_Turns
77.9441575040495,21.613006306817887,63.43141426929422,Shorted_Turns
79.76339067929277,21.347679465604315,63.34917588058689,Shorted_Turns
81.62508514287228,20.940265116277413,61.60123825597256,Shorted_Turns
83.53023195026779,20.873417726918838,61.79389197082502,Shorted_Turns
85.47984528840409,20.663162017532656,61.698784128762476,Shorted_Turns
87.47496301554415,20.397084837579254,59.8954661697024,Shorted_Turns
89.516647213783,20.031827759637057,59.852141175006096,Shorted_Turns
91.6059847544371,20.420587095498195,60.27397876848138,Shorted_Turns
93.74408787662996,20.173339209674996,60.139821749838944,Shorted_Turns
95.9320947793824,19.977038879125832,58.54163554829514,Shorted_Turns
98.17117022752194,19.19832825762185,57.34767196575985,Shorted_Turns
100.46250617173402,19.453840663991457,57.237171193167235,Shorted_Turns
102.80732238308649,19.383691674360556,57.134358912218424,Shorted_Turns
105.20686710236228,18.645058634755124,55.29166640350513,Shorted_Turns
107.66241770454933,18.616818631870064,54.8611707325476,Shorted_Turns
110.17528137883872,18.3527334309541,54.0798814038303,Shorted_Turns
112.74679582449473,18.51581679923649,55.12511505293111,Shorted_Turns
115.37832996296608,17.966232825423774,53.25264249516623,Shorted_Turns
118.07128466661892,18.20698079397383,53.537804784487186,Shorted_Turns
120.8270935044776,17.732374927487342,52.264570848921444,Shorted_Turns
123.64722350537151,17.719749604548525,52.98535741604952,Shorted_Turns
126.5331759388943,17.345610517638406,50.66917099008033,Shorted_Turns
129.4864871145905,17.23978257111225,50.233984934572966,Shorted_Turns
132.5087291997954,17.006002344434133,50.57186566146089,Shorted_Turns
135.6015110565633,16.19771169666773,46.8820438414998,Shorted_Turns
138.76647909813084,16.486016165318773,48.66544748155993,Shorted_Turns
142.00531816536818,16.4953410963054,49.08476386188736,Shorted_Turns
145.31975242368955,16.374785074505898,48.25819292367483,Shorted_Turns
148.71154628089536,15.82683326536069,46.35547542242146,Shorted_Turns
152.1825053264387,15.736884414705063,46.447865333286146,Shorted_Turns
