Frequency(Hz),Magnitude(dB),Phase(deg),Fault_Type
10.0,39.55572030756207,115.51526767288672,Shorted_Turns
10.233402121916416,39.203789705650706,114.48381161536116,Shorted_Turns
10.472251898884348,38.56437984311008,112.61192092405898,Shorted_Turns
10.716676480328632,38.44559775910588,112.26189657688816,Shorted_Turns
10.966805983368683,38.46867694192685,112.3265066147754,Shorted_Turns
11.222773562085075,37.76489648313843,110.26625788692208,Shorted_Turns
11.484715478402896,38.20682961987145,111.5551564612493,Shorted_Turns
11.752771174629451,38.034066784821896,111.047076671998,Shorted_Turns
12.02708334768512,37.95709464152642,110.81895027263973,Shorted_Turns
12.307798025066653,37.338652427392994,109.007900875194,Shorted_Turns
12.595064642583576,37.18560974566415,108.55726284410396,Shorted_Turns
12.889036123908928,36.55142235473187,106.70004558908758,Shorted_Turns
13.1898689619867,37.301831755160684,108.8902842176911,Shorted_Turns
13.497723302339423,36.80847074106638,107.44459232433296,Shorted_Turns
13.812763028320092,36.20019777635189,105.66290868119734,Shorted_Turns
14.135155848353955,36.05653868289849,105.23933318422728,Shorted_Turns
14.465073385216463,36.57801654388517,106.76004443595768,Shorted_Turns
14.802691267395094,35.32818233184655,103.10268162102328,Shorted_Turns
15.148189222583458,35.896979481987984,104.7615601428944,Shorted_Turns
15.501751173357706,35.476031101541714,103.52707955673104,Shorted_Turns
15.863565335085903,35.395565698611,103.28783445510074,Shorted_Turns
16.23382431612278,35.51566886993372,103.63481821374197,Shorted_Turns
16.61272522034293,35.23605894078003,102.81325373062565,Shorted_Turns
17.000469752067172,34.65772838891082,101.11836643463728,Shorted_Turns
17.397264323438016,34.50868888259013,100.67831817056862,Shorted_Turns
17.803320164301137,34.6654364289514,101.13207420015084,Shorted_Turns
18.21885343465167,34.016953406707444,99.23184659697608,Shorted_Turns
18.644085339704866,33.67142165433626,98.21713129537925,Shorted_Turns
19.079242247652655,33.995431701185424,99.15956446922688,Shorted_Turns
19.524555810168607,33.525644260881144,97.78143258304895,Shorted_Turns
19.980263085725507,33.511089742767396,97.73396787213426,Shorted_Turns
20.446606665791165,33.30098036168229,97.11475138835502,Shorted_Turns
20.92383480396977,33.490821960184746,97.66459715470609,Shorted_Turns
21.41220154815729,32.528455359048344,94.84614878219476,Shorted_Turns
21.91196687578149,32.27294098146201,94.0939115069681,Shorted_Turns
22.42339683219846,32.83440245369867,95.7298040711083,Shorted_Turns
22.946763672319364,32.15882564058767,93.74942082815038,Shorted_Turns
23.48234600554277,32.152346857132855,93.72488211278512,Shorted_Turns
24.030428944069683,31.836661166210586,92.79635379090108,Shorted_Turns
24.59130425468045,31.81081166687192,92.71499090879284,Shorted_Turns
25.165270514053915,31.393209874158178,91.48833718668824,Shorted_Turns
25.75263326771201,31.087449446079027,90.58852501274444,Shorted_Turns
26.353705192673942,31.063526887672182,90.51249771905708,Shorted_Turns
26.968806263906924,31.209386984851267,90.9326899954677,Shorted_Turns
27.598263924661804,30.769664254291246,89.64097738361644,Shorted_Turns
28.24241326078436,30.292504763581,88.23973107785407,Shorted_Turns
28.901597179095106,30.07991932657783,87.61180663541103,Shorted_Turns
29.576166589932534,30.34601252338444,88.3830876205846,Shorted_Turns
30.26648059395692,30.030884066134526,87.45521798141436,Shorted_Turns
30.972906673314085,30.049918921401325,87.50410260391733,Shorted_Turns
31.695820887261156,29.75011083961079,86.620840717096,Shorted_Turns
32.435608072358114,29.79192419532957,86.73614023372048,Shorted_Turns
33.1926620473319,28.83557006689461,83.93346088359121,Shorted_Turns
33.96738582272207,28.93187465705045,84.20789222193551,Shorted_Turns
34.76019181541977,28.766169133956154,83.71632722880486,Shorted_Turns
35.57150206821386,28.427909549188435,82.72027311522581,Shorted_Turns
36.40174847446141,28.42100594958027,82.69279191776836,Shorted_Turns
37.25137300800211,28.353423518219337,82.48787175306012,Shorted_Turns
38.12082795843888,28.079733795092483,81.68039434561385,Shorted_Turns
39.01057617190993,28.291508238922436,82.29200544149428,Shorted_Turns
39.92109129748052,27.958968445793225,81.3124084721331,Shorted_Turns
40.852858039285614,27.458829938354413,79.84284664304919,Shorted_Turns
