Frequency(Hz),Magnitude(dB),Phase(deg),Fault_Type
10.0,38.6705165939314,112.9275923259304,Core_Looseness
10.233402121916416,37.97635616818693,110.89571154753018,Core_Looseness
10.472251898884348,38.51420974205601,112.46526097262311,Core_Looseness
10.716676480328632,38.66924106119448,112.91566276699254,Core_Looseness
10.966805983368683,37.761274090772595,110.258588360354,Core_Looseness
11.222773562085075,37.826123995214765,110.44524145998642,Core_Looseness
11.484715478402896,38.08217643349207,111.190763528474,Core_Looseness
11.752771174629451,37.630163257756486,109.86636404795227,Core_Looseness
12.02708334768512,37.372944890867565,109.1113321442534,Core_Looseness
12.307798025066653,36.756696544212254,107.30669597881317,Core_Looseness
12.595064642583576,36.64001332348767,106.96234588960652,Core_Looseness
12.889036123908928,36.68309531546838,107.08495910573014,Core_Looseness
13.1898689619867,36.44978228254972,106.3995271402954,Core_Looseness
13.497723302339423,36.417492644555495,106.30166401759152,Core_Looseness
13.812763028320092,36.25159785600128,105.81316417255174,Core_Looseness
14.135155848353955,35.6051178208242,103.919715317849,Core_Looseness
14.465073385216463,35.50763704092885,103.63105321163584,Core_Looseness
14.802691267395094,35.251993578624294,102.87996253908456,Core_Looseness
15.148189222583458,35.218790045172184,102.77904012045052,Core_Looseness
15.501751173357706,34.74342461068246,101.38548466029611,Core_Looseness
15.863565335085903,34.81400322757486,101.58777960236756,Core_Looseness
16.23382431612278,34.857107870051124,101.70967709919152,Core_Looseness
16.61272522034293,34.07095596642343,99.40736173425972,Core_Looseness
17.000469752067172,34.02977444863444,99.28269753124714,Core_Looseness
17.397264323438016,33.822951688448015,98.67373413590096,Core_Looseness
17.803320164301137,34.086040257493956,99.43835199144932,Core_Looseness
18.21885343465167,33.449584547300184,97.57328327701757,Core_Looseness
18.644085339704866,33.2773704847473,97.06521961529548,Core_Looseness
19.079242247652655,33.24674004892556,96.9709485594735,Core_Looseness
19.524555810168607,32.753819548872386,95.52519286253865,Core_Looseness
19.980263085725507,32.74295844079086,95.48852492748402,Core_Looseness
20.446606665791165,32.25075417390756,94.04467342439553,Core_Looseness
20.92383480396977,32.247547306818866,94.0301894805502,Core_Looseness
21.41220154815729,32.3894328366963,94.439750629744,Core_Looseness
21.91196687578149,31.986171626251817,93.25561182598688,Core_Looseness
22.42339683219846,31.520054148059547,91.8876300546138,Core_Looseness
22.946763672319364,31.787358948541584,92.66352931366433,Core_Looseness
23.48234600554277,31.144721921130277,90.77933843089288,Core_Looseness
24.030428944069683,30.859127912836914,89.93877574232944,Core_Looseness
24.59130425468045,30.816174389926413,89.80741345392742,Core_Looseness
25.165270514053915,30.70687104728266,89.48199442669194,Core_Looseness
25.75263326771201,30.308312676610498,88.31091029060138,Core_Looseness
26.353705192673942,30.655496972577527,89.31972261446498,Core_Looseness
26.968806263906924,29.77169445238038,86.7299494675056,Core_Looseness
27.598263924661804,30.38154092326798,88.50639428166788,Core_Looseness
28.24241326078436,29.62033809816828,86.27481714634739,Core_Looseness
28.901597179095106,29.472215882538578,85.83533507729808,Core_Looseness
29.576166589932534,29.560486139764325,86.08679443295159,Core_Looseness
30.26648059395692,29.04264742964066,84.56635122471526,Core_Looseness
30.972906673314085,29.24054132421243,85.13808625946002,Core_Looseness
31.695820887261156,28.886557677449925,84.0964554325555,Core_Looseness
32.435608072358114,28.510684640642385,82.99075150776147,Core_Looseness
33.1926620473319,28.185668035536402,82.03363213390733,Core_Looseness
33.96738582272207,27.959152238020096,81.36437746437451,Core_Looseness
34.76019181541977,28.122825311032432,81.83566978853236,Core_Looseness
35.57150206821386,27.8053473005308,80.9003654962331,Core_Looseness
36.40174847446141,27.695675970634355,80.57246811430338,Core_Looseness
37.25137300800211,27.499391599267355,79.99131948135566,Core_Looseness
