Frequency(Hz),Magnitude(dB),Phase(deg),Fault_Type
10.0,39.236456794513785,114.58197931318335,Radial_Deformation
10.233402121916416,39.38420886927043,115.01122266733518,Radial_Deformation
10.472251898884348,38.86066478805278,113.47803709132847,Radial_Deformation
10.716676480328632,38.87856794460808,113.52757842812652,Radial_Deformation
10.966805983368683,38.242815267159635,111.66625555773878,Radial_Deformation
11.222773562085075,39.060442097559324,114.05346686003438,Radial_Deformation
11.484715478402896,37.8360742508757,110.47134432475582,Radial_Deformation
11.752771174629451,37.95264440641271,110.80905837399985,Radial_Deformation
12.02708334768512,37.65539298352542,109.93699967694802,Radial_Deformation
12.307798025066653,37.701364559417144,110.06820058658056,Radial_Deformation
12.595064642583576,38.10011438958867,111.23059225440954,Radial_Deformation
12.889036123908928,37.33749065066347,108.99792292408358,Radial_Deformation
13.1898689619867,37.15402504048813,108.45820763940377,Radial_Deformation
13.497723302339423,37.62346437423516,109.82702576875155,Radial_Deformation
13.812763028320092,37.217372447402305,108.63636866480938,Radial_Deformation
14.135155848353955,36.55219235114746,106.68825478069893,Radial_Deformation
14.465073385216463,36.45018360752484,106.38635628615098,Radial_Deformation
14.802691267395094,36.22985029787138,105.73848616058288,Radial_Deformation
15.148189222583458,35.82365300910784,104.5472082335774,Radial_Deformation
15.501751173357706,36.42220630267001,106.29299005186338,Radial_Deformation
15.863565335085903,36.155347744578044,105.50887040325,Radial_Deformation
16.23382431612278,35.34208298054083,103.12738255837272,Radial_Deformation
16.61272522034293,35.760943571816824,104.34762485765064,Radial_Deformation
17.000469752067172,35.444133460517065,103.4172282504904,Radial_Deformation
17.397264323438016,35.383660160232225,103.23608150751056,Radial_Deformation
17.803320164301137,35.459973469223925,103.45470782639732,Radial_Deformation
18.21885343465167,35.200522360347414,102.69171934219472,Radial_Deformation
18.644085339704866,35.89390221401077,104.71400660758448,Radial_Deformation
19.079242247652655,35.24162950083517,102.80251724261566,Radial_Deformation
19.524555810168607,34.758393277046,101.38507114555664,Radial_Deformation
19.980263085725507,34.22929253971418,99.83345711190682,Radial_Deformation
20.446606665791165,34.27427025782721,99.9599250256933,Radial_Deformation
20.92383480396977,34.702897271579246,101.20780122587496,Radial_Deformation
21.41220154815729,34.15642912369337,99.60512969404093,Radial_Deformation
21.91196687578149,33.745172594259174,98.39761854161176,Radial_Deformation
22.42339683219846,33.30997775991804,97.1200315143232,Radial_Deformation
22.946763672319364,34.07669201764852,99.35583149527449,Radial_Deformation
23.48234600554277,33.65038942714226,98.10404113280909,Radial_Deformation
24.030428944069683,33.13016044739166,96.57758081206848,Radial_Deformation
24.59130425468045,32.97884152589072,96.12943893262133,Radial_Deformation
25.165270514053915,32.69507562031648,95.29402151054131,Radial_Deformation
25.75263326771201,32.36476871690147,94.32245375299208,Radial_Deformation
26.353705192673942,32.6290468320258,95.08891024737432,Radial_Deformation
26.968806263906924,32.23560159527927,93.93257601853846,Radial_Deformation
27.598263924661804,32.103531589290164,93.5402104818716,Radial_Deformation
28.24241326078436,32.26395587040291,94.00278352363418,Radial_Deformation
28.901597179095106,31.229166310379377,90.97134754306248,Radial_Deformation
29.576166589932534,31.417646757507967,91.51574674288116,Radial_Deformation
30.26648059395692,31.82454985075057,92.6985587628185,Radial_Deformation
30.972906673314085,31.490978018436383,91.71668445539908,Radial_Deformation
31.695820887261156,30.902067320113876,89.98830217197208,Radial_Deformation
32.435608072358114,30.759148086330597,89.56358139691336,Radial_Deformation
33.1926620473319,30.926433785141384,90.04558673015092,Radial_Deformation
33.96738582272207,31.09319158228515,90.52597069163652,Radial_Deformation
34.76019181541977,30.505999853496174,88.80229443782794,Radial_Deformation
35.57150206821386,29.753749988589032,86.59604155835972,Radial_Deformation
36.40174847446141,30.37629134785706,88.40858789046308,Radial_Deformation
37.25137300800211,29.814559983143372,86.75914485167297,Radial_Deformation
38.12082795843888,29.888715044060206,86.96850612031564,Radial_Deformation
39.01057617190993,29.5376230173522,85.93471552276496,Radial_Deformation
39.92109129748052,29.511862107979827,85.85191116988342,Radial_Deformation
40.852858039285614,29.396661695648227,85.50762118893465,Radial_Deformation
41.80637241455758,28.74807170318322,83.6040754838593,Radial_Deformation
42.78214201767617,28.886965990392007,84.00253348130673,Radial_Deformation
43.78068629038168,28.82680230054087,83.81909192305409,Radial_Deformation
44.802536798294895,28.55285622102044,83.01071889584011,Radial_Deformation
45.848237513890965,28.096564456576623,81.66932410282368,Radial_Deformation
46.91834510607799,28.423861631472974,82.61859307945544,Radial_Deformation
48.01342923653453,27.527839093833872,79.99183624906365,Radial_Deformation
49.13407286296362,27.614809883506858,80.23868255135841,Radial_Deformation
50.2808725494248,27.356705407169393,79.47686665303743,Radial_Deformation
51.45443878390927,26.95311476614186,78.28985601042417,Radial_Deformation
52.65539630332756,27.103406200460054,78.72210077420483,Radial_Deformation
53.88438442608224,27.294671748911192,79.27426113566344,Radial_Deformation
55.14205739240302,26.58727553041142,77.19956459192939,Radial_Deformation
56.4290847126254,26.425473584774046,76.71996186279208,Radial_Deformation
57.7461515235982,25.809624940682667,74.91327337485846,Radial_Deformation
59.0939589534097,26.325693252885312,76.41570039044694,Radial_Deformation
60.473224494626486,26.091651191383598,75.72562714313975,Radial_Deformation
61.88468238624386,25.677207189973966,74.50848613153634,Radial_Deformation
63.32908400455115,25.606466379249046,74.2964016186113,Radial_Deformation
64.8071982631197,25.199867952932454,73.10287839418642,Radial_Deformation
66.31981202212673,25.629232392842685,74.35348101847958,Radial_Deformation
67.86773050723295,24.44635909231226,70.89153467184676,Radial_Deformation
69.45177773823696,25.18734760493712,73.05399624386645,Radial_Deformation
71.07279696773419,25.40674096426375,73.69221527662293,Radial_Deformation
72.73165113001458,24.536709739203438,71.1463256540127,Radial_Deformation
74.42922330043757,24.45591593356914,70.90817930744055,Radial_Deformation
76.16641716552891,24.389031289037653,70.71134239219825,Radial_Deformation
77.9441575040495,23.959721147426016,69.45574271984593,Radial_Deformation
79.76339067929277,23.660538473948662,68.58128931985097,Radial_Deformation
81.62508514287228,23.243898384121774,67.36428212712114,Radial_Deformation
83.53023195026779,23.439686340186263,67.93841701361283,Radial_Deformation
85.47984528840409,22.682108767918407,65.72653844965421,Radial_Deformation
87.47496301554415,22.849015316380644,66.21813642425126,Radial_Deformation
89.516647213783,22.63406271707034,65.59449736291087,Radial_Deformation
91.6059847544371,21.93744150240342,63.56391358274222,Radial_Deformation
93.74408787662996,21.715231408490908,62.92131057966168,Radial_Deformation
95.9320947793824,22.159948677329098,64.22952421481298,Radial_Deformation
98.17117022752194,20.864242180610475,60.45131756955014,Radial_Deformation
100.46250617173402,21.8297362203382,63.28451675862839,Radial_Deformation
102.80732238308649,21.536209950335188,62.43868264224034,Radial_Deformation
105.20686710236228,21.08040356029869,61.119924658196446,Radial_Deformation
107.66241770454933,21.120677214069598,61.25285388662197,Radial_Deformation
110.17528137883872,20.067757264841593,58.19167383177115,Radial_Deformation
112.74679582449473,20.757473553476338,60.226285957759295,Radial_Deformation
115.37832996296608,20.50857688762422,59.518763364929775,Radial_Deformation
118.07128466661892,20.505319310360594,59.531015587745415,Radial_Deformation
120.8270935044776,19.948372710264877,57.9264365541377,Radial_Deformation
123.64722350537151,19.39148947193002,56.32381012250045,Radial_Deformation
126.5331759388943,19.6590096738185,57.13290725202561,Radial_Deformation
129.4864871145905,18.875683523454097,54.87190092363933,Radial_Deformation
132.5087291997954,18.349237599914844,53.3636002018972,Radial_Deformation
135.6015110565633,18.632521136347165,54.22410170595613,Radial_Deformation
138.76647909813084,17.986956471148545,52.371063136452165,Radial_Deformation
142.00531816536818,18.426185082275413,53.69081420548957,Radial_Deformation
145.31975242368955,17.51395379851508,51.06149229962654,Radial_Deformation
148.71154628089536,17.861113174739486,52.11517952451504,Radial_Deformation
152.1825053264387,16.78425123765685,49.00745983739518,Radial_Deformation
155.73447729261352,17.21358763278218,50.3039628529765,Radial_Deformation
159.36935303817745,17.242862738782794,50.43203283211829,Radial_Deformation
163.08906755493325,16.49320251053783,48.28392051504641,Radial_Deformation
166.89560099780232,16.225457060987278,47.545175589245645,Radial_Deformation
170.79097973894267,15.57707005483352,45.694058333512295,Radial_Deformation
174.77727744646808,15.879422206297031,46.62223024343381,Radial_Deformation
178.85661618834618,15.847600235479607,46.57322571030475,Radial_Deformation
183.0311675620613,15.338368895346504,45.12795854112344,Radial_Deformation
187.30315385064387,15.092608050113741,44.45180021183187,Radial_Deformation
191.6748492056815,15.358523192954983,45.26987521576538,Radial_Deformation
196.14858085794293,14.776958847774795,43.60855053785544,Radial_Deformation
200.7267303562568,14.014270994601166,41.41524724733796,Radial_Deformation
205.4117348353064,14.626110220595548,43.23699360782142,Radial_Deformation
210.20608831301584,14.521845149784815,42.961787324415816,Radial_Deformation
215.1123430182167,13.4739860609759,39.92404672095431,Radial_Deformation
220.13311074930323,13.418167796498018,39.7815447514838,Radial_Deformation
225.27106426459804,13.104966434122362,38.88131979701146,Radial_Deformation
230.52893870517084,12.867252395581552,38.19587114704032,Radial_Deformation
235.9095330508634,12.890688573275906,38.26739863850332,Radial_Deformation
241.41571161030177,12.548235172671944,37.26240611998749,Radial_Deformation
247.05040554568257,12.563988248529299,37.29716797430614,Radial_Deformation
252.81661443315005,12.280956628750824,36.45076544240087,Radial_Deformation
258.7174078595924,11.698987400974188,34.72248068144219,Radial_Deformation
264.75592705670664,12.254366898696768,36.310789937778445,Radial_Deformation
270.9353865732051,11.285710393568614,33.43577547654364,Radial_Deformation
277.25907598604806,11.345022660528151,33.557743849231784,Radial_Deformation
283.73036165162114,10.729804393457398,31.70018991065266,Radial_Deformation
290.3526884977814,10.495335355125953,30.948503092445726,Radial_Deformation
297.1295818577334,10.661354185866488,31.361147559726007,Radial_Deformation
304.06464934670686,9.391391768639057,27.57066035670216,Radial_Deformation
